,translationsCount,lexicalEntryCount,lexicalSenseCount,type,wiktionaryDumpVersion,dataSet,pageCount,observationLanguage
0,126299,56342,65379,http://purl.org/linked-data/cube#Observation,2014-06-18,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,55849,fi
0,126857,57218,65751,http://purl.org/linked-data/cube#Observation,2014-07-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,56613,fi
0,127284,57656,66176,http://purl.org/linked-data/cube#Observation,2014-08-08,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57028,fi
0,127586,57980,66533,http://purl.org/linked-data/cube#Observation,2014-08-27,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57344,fi
0,128128,58298,66971,http://purl.org/linked-data/cube#Observation,2014-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,57664,fi
0,128636,59205,67423,http://purl.org/linked-data/cube#Observation,2014-10-16,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,58372,fi
0,129114,60054,68282,http://purl.org/linked-data/cube#Observation,2014-11-13,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,59214,fi
0,129848,72260,68943,http://purl.org/linked-data/cube#Observation,2014-12-13,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,70671,fi
0,130670,75690,72556,http://purl.org/linked-data/cube#Observation,2015-01-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,74065,fi
0,132045,78272,74595,http://purl.org/linked-data/cube#Observation,2015-03-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,76614,fi
0,132626,79955,75536,http://purl.org/linked-data/cube#Observation,2015-03-28,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,78294,fi
0,133325,80288,75944,http://purl.org/linked-data/cube#Observation,2015-04-21,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,78602,fi
0,133738,80479,76162,http://purl.org/linked-data/cube#Observation,2015-06-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,78772,fi
0,134029,80683,76353,http://purl.org/linked-data/cube#Observation,2015-07-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,78974,fi
0,134908,81207,76937,http://purl.org/linked-data/cube#Observation,2015-08-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,79462,fi
0,135981,81681,77403,http://purl.org/linked-data/cube#Observation,2015-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,79905,fi
0,136910,82083,77870,http://purl.org/linked-data/cube#Observation,2015-10-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80309,fi
0,137842,82292,78149,http://purl.org/linked-data/cube#Observation,2015-11-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80496,fi
0,138498,82491,78394,http://purl.org/linked-data/cube#Observation,2015-11-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80662,fi
0,138594,82529,78452,http://purl.org/linked-data/cube#Observation,2015-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80700,fi
0,139015,82614,78584,http://purl.org/linked-data/cube#Observation,2015-12-26,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80792,fi
0,139401,82761,78750,http://purl.org/linked-data/cube#Observation,2016-01-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,80946,fi
0,139875,83010,79053,http://purl.org/linked-data/cube#Observation,2016-02-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,81177,fi
0,140480,83327,79424,http://purl.org/linked-data/cube#Observation,2016-03-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,81488,fi
0,142285,83327,79424,http://purl.org/linked-data/cube#Observation,2016-03-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,81488,fi
0,143426,83634,79814,http://purl.org/linked-data/cube#Observation,2016-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,81788,fi
0,144250,83844,80067,http://purl.org/linked-data/cube#Observation,2016-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,81990,fi
0,144930,84048,80319,http://purl.org/linked-data/cube#Observation,2016-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,82189,fi
0,146122,84293,80612,http://purl.org/linked-data/cube#Observation,2016-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,82418,fi
0,147039,84516,80870,http://purl.org/linked-data/cube#Observation,2016-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,82637,fi
0,147794,94261,81340,http://purl.org/linked-data/cube#Observation,2016-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,92365,fi
0,148463,94500,81636,http://purl.org/linked-data/cube#Observation,2016-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,92586,fi
0,148598,94556,81711,http://purl.org/linked-data/cube#Observation,2016-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,92646,fi
0,149056,94740,81926,http://purl.org/linked-data/cube#Observation,2016-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,92817,fi
0,150050,95689,82902,http://purl.org/linked-data/cube#Observation,2016-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,93480,fi
0,150837,103653,91131,http://purl.org/linked-data/cube#Observation,2016-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,98747,fi
0,151423,103986,92311,http://purl.org/linked-data/cube#Observation,2016-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99066,fi
0,151765,104065,92404,http://purl.org/linked-data/cube#Observation,2017-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99141,fi
0,152011,104177,92526,http://purl.org/linked-data/cube#Observation,2017-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99244,fi
0,152265,104250,92629,http://purl.org/linked-data/cube#Observation,2017-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99310,fi
0,152613,104476,92893,http://purl.org/linked-data/cube#Observation,2017-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99535,fi
0,152860,104514,92942,http://purl.org/linked-data/cube#Observation,2017-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,fi
0,153368,104662,93121,http://purl.org/linked-data/cube#Observation,2017-03-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,fi
0,153368,104662,93121,http://purl.org/linked-data/cube#Observation,2017-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,99726,fi
0,153801,105011,93298,http://purl.org/linked-data/cube#Observation,2017-04-00,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,100034,fi
0,153801,105011,93298,http://purl.org/linked-data/cube#Observation,2017-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,100034,fi
0,154291,105170,93450,http://purl.org/linked-data/cube#Observation,2017-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,100184,fi
0,154453,105227,93503,http://purl.org/linked-data/cube#Observation,2017-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,100244,fi
0,155007,106824,93980,http://purl.org/linked-data/cube#Observation,2017-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,101779,fi
0,155168,106980,94121,http://purl.org/linked-data/cube#Observation,2017-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,101926,fi
0,155710,107140,94324,http://purl.org/linked-data/cube#Observation,2017-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102088,fi
0,156004,107185,94382,http://purl.org/linked-data/cube#Observation,2017-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102127,fi
0,156190,107306,94536,http://purl.org/linked-data/cube#Observation,2017-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102245,fi
0,156317,107400,94656,http://purl.org/linked-data/cube#Observation,2017-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102340,fi
0,156562,107674,94989,http://purl.org/linked-data/cube#Observation,2017-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102590,fi
0,156777,108053,95401,http://purl.org/linked-data/cube#Observation,2017-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,102955,fi
0,157583,108588,96033,http://purl.org/linked-data/cube#Observation,2017-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,103490,fi
0,157917,108974,96504,http://purl.org/linked-data/cube#Observation,2017-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,103856,fi
0,158363,109455,97150,http://purl.org/linked-data/cube#Observation,2017-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,104328,fi
0,158544,109576,97289,http://purl.org/linked-data/cube#Observation,2017-11-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,104446,fi
0,158908,109981,97651,http://purl.org/linked-data/cube#Observation,2017-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,104839,fi
0,159049,110153,97802,http://purl.org/linked-data/cube#Observation,2017-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,105005,fi
0,159285,110514,98036,http://purl.org/linked-data/cube#Observation,2017-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,105366,fi
0,159504,110653,98117,http://purl.org/linked-data/cube#Observation,2018-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,105507,fi
0,159719,111096,98341,http://purl.org/linked-data/cube#Observation,2018-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,105926,fi
0,159926,115122,98517,http://purl.org/linked-data/cube#Observation,2018-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,109948,fi
0,160944,119876,99048,http://purl.org/linked-data/cube#Observation,2018-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,114699,fi
0,161506,120067,99243,http://purl.org/linked-data/cube#Observation,2018-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,114890,fi
0,161820,120760,99914,http://purl.org/linked-data/cube#Observation,2018-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,115569,fi
0,162218,120956,100113,http://purl.org/linked-data/cube#Observation,2018-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,115776,fi
0,162543,121195,100388,http://purl.org/linked-data/cube#Observation,2018-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116016,fi
0,162664,121277,100496,http://purl.org/linked-data/cube#Observation,2018-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116093,fi
0,162970,121531,100773,http://purl.org/linked-data/cube#Observation,2018-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116336,fi
0,163146,121697,100957,http://purl.org/linked-data/cube#Observation,2018-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116496,fi
0,163420,121884,101187,http://purl.org/linked-data/cube#Observation,2018-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116674,fi
0,163549,121975,101257,http://purl.org/linked-data/cube#Observation,2018-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,116753,fi
0,164387,122244,101536,http://purl.org/linked-data/cube#Observation,2018-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117005,fi
0,164608,122388,101707,http://purl.org/linked-data/cube#Observation,2018-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117147,fi
0,165075,122547,101914,http://purl.org/linked-data/cube#Observation,2018-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117298,fi
0,165462,122690,102084,http://purl.org/linked-data/cube#Observation,2018-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117441,fi
0,165839,122812,102259,http://purl.org/linked-data/cube#Observation,2018-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117560,fi
0,166025,122917,102380,http://purl.org/linked-data/cube#Observation,2018-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117651,fi
0,166319,123025,102515,http://purl.org/linked-data/cube#Observation,2018-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117754,fi
0,166508,123101,102622,http://purl.org/linked-data/cube#Observation,2018-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117827,fi
0,167037,123276,102850,http://purl.org/linked-data/cube#Observation,2018-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,117993,fi
0,167212,123356,102945,http://purl.org/linked-data/cube#Observation,2018-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118066,fi
0,167637,123511,103127,http://purl.org/linked-data/cube#Observation,2018-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118215,fi
0,167890,123616,103244,http://purl.org/linked-data/cube#Observation,2019-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118312,fi
0,168671,123932,103566,http://purl.org/linked-data/cube#Observation,2019-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118602,fi
0,169061,124061,103711,http://purl.org/linked-data/cube#Observation,2019-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118720,fi
0,169435,124248,103905,http://purl.org/linked-data/cube#Observation,2019-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118884,fi
0,169691,124340,103983,http://purl.org/linked-data/cube#Observation,2019-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,118971,fi
0,170300,124585,104261,http://purl.org/linked-data/cube#Observation,2019-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,119203,fi
0,170567,124745,104457,http://purl.org/linked-data/cube#Observation,2019-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,119344,fi
0,171143,125062,104801,http://purl.org/linked-data/cube#Observation,2019-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,119641,fi
0,171405,125185,104949,http://purl.org/linked-data/cube#Observation,2019-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,119751,fi
0,171706,125297,105094,http://purl.org/linked-data/cube#Observation,2019-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,119848,fi
0,171938,125489,105259,http://purl.org/linked-data/cube#Observation,2019-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,120046,fi
0,172170,125703,105439,http://purl.org/linked-data/cube#Observation,2019-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,120226,fi
0,172262,126039,105782,http://purl.org/linked-data/cube#Observation,2019-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,120553,fi
0,172780,126339,106107,http://purl.org/linked-data/cube#Observation,2019-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,120853,fi
0,173107,126516,106302,http://purl.org/linked-data/cube#Observation,2019-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121021,fi
0,173312,126668,106457,http://purl.org/linked-data/cube#Observation,2019-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121150,fi
0,173446,126807,106610,http://purl.org/linked-data/cube#Observation,2019-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121281,fi
0,173706,126980,106801,http://purl.org/linked-data/cube#Observation,2019-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121435,fi
0,174193,127313,107134,http://purl.org/linked-data/cube#Observation,2019-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121748,fi
0,174569,127561,107395,http://purl.org/linked-data/cube#Observation,2019-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,121970,fi
0,174748,128014,107585,http://purl.org/linked-data/cube#Observation,2019-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,122367,fi
0,175079,128527,107998,http://purl.org/linked-data/cube#Observation,2019-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,122833,fi
0,175249,128726,108133,http://purl.org/linked-data/cube#Observation,2019-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,123002,fi
0,175632,129010,108397,http://purl.org/linked-data/cube#Observation,2019-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,123273,fi
0,175993,129186,108572,http://purl.org/linked-data/cube#Observation,2020-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,123425,fi
0,176595,129422,108803,http://purl.org/linked-data/cube#Observation,2020-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,123654,fi
0,176924,129580,108945,http://purl.org/linked-data/cube#Observation,2020-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,123798,fi
0,177466,129860,109245,http://purl.org/linked-data/cube#Observation,2020-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,124055,fi
0,177664,130002,109405,http://purl.org/linked-data/cube#Observation,2020-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,124192,fi
0,178418,130784,109945,http://purl.org/linked-data/cube#Observation,2020-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,124921,fi
0,179275,132373,110610,http://purl.org/linked-data/cube#Observation,2020-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,126434,fi
0,179645,132667,107641,http://purl.org/linked-data/cube#Observation,2020-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,126692,fi
0,180432,132927,107902,http://purl.org/linked-data/cube#Observation,2020-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,126938,fi
0,13888,18831,18798,http://purl.org/linked-data/cube#Observation,2014-02-24,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,27071,bg
0,13895,18829,18796,http://purl.org/linked-data/cube#Observation,2014-03-12,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,27068,bg
